Time_Duration(s)	Send_Speed(mm/s)	FeedBack_Speed(mm/s)
2.211557	240.636734693878	229.784
2.211592	240.642857142857	198.723081395349
2.211627	240.648979591837	255.501104651163
2.211663	240.655102040816	224.501609195402
2.211698	240.661224489796	227.112093023256
2.211734	240.667346938775	258.507
2.211768	240.679591836735	227.112093023256
2.211804	240.685714285714	252.564310344828
2.211839	240.691836734694	227.112093023256
2.211874	240.697959183673	271.272777777778
2.211911	240.704081632653	224.501609195402
2.211947	240.710204081633	255.501104651163
2.211982	240.722448979592	231.295736842105
2.212021	240.728571428571	224.501609195402
2.212057	240.734693877551	255.501104651163
2.212092	240.740816326531	227.112093023256
2.212127	240.74693877551	249.694261363636
2.212163	240.759183673469	258.507
2.212198	240.765306122449	224.501609195402
2.212234	240.771428571429	229.784
2.212269	240.777551020408	255.501104651163
2.212304	240.783673469388	255.501104651163
2.212339	240.789795918367	227.112093023256
2.212374	240.795918367347	227.112093023256
2.212409	240.808163265306	229.784
2.212444	240.814285714286	227.112093023256
2.212479	240.820408163265	249.694261363636
2.212515	240.826530612245	227.112093023256
2.212551	240.832653061225	255.501104651163
2.212586	240.838775510204	224.501609195402
2.212622	240.851020408163	252.564310344828
2.212657	240.857142857143	233.756329787234
2.212696	240.863265306122	249.694261363636
2.212732	240.869387755102	246.888707865169
2.212768	240.875510204082	227.112093023256
2.212803	240.887755102041	255.501104651163
2.212839	240.89387755102	227.112093023256
2.212874	240.9	227.112093023256
2.212909	240.90612244898	255.501104651163
2.212944	240.912244897959	227.112093023256
2.212980	240.918367346939	255.501104651163
2.213015	240.924489795918	227.112093023256
2.213050	240.936734693878	255.501104651163
2.213085	240.942857142857	227.112093023256
2.213120	240.948979591837	255.501104651163
2.213156	240.955102040816	255.501104651163
2.213191	240.961224489796	227.112093023256
2.213226	240.967346938776	255.501104651163
2.213261	240.979591836735	224.501609195402
2.213297	240.985714285714	227.112093023256
2.213332	240.991836734694	231.295736842105
2.213371	240.997959183673	249.694261363636
2.213407	241.004081632653	227.112093023256
2.213442	241.010204081633	229.784
2.213477	241.022448979592	249.694261363636
2.213513	241.028571428571	255.501104651163
2.213548	241.034693877551	229.784
2.213583	241.071428571429	239.140239179954
2.213763	241.077551020408	241.462582417582
2.213800	241.083673469388	252.564310344828
2.213836	241.089795918367	252.564310344828
2.213872	241.102040816327	224.501609195402
2.213907	241.108163265306	252.564310344828
2.213943	241.114285714286	227.112093023256
2.213978	241.120408163265	255.501104651163
2.214013	241.126530612245	255.501104651163
2.214049	241.132653061224	227.112093023256
2.214084	241.138775510204	227.112093023256
2.214119	241.151020408163	227.112093023256
2.214154	241.157142857143	224.501609195402
2.214190	241.163265306122	233.756329787234
2.214228	241.169387755102	252.564310344828
2.214264	241.175510204082	224.501609195402
2.214300	241.187755102041	255.501104651163
2.214335	241.19387755102	252.564310344828
2.214371	241.2	224.501609195402
2.214406	241.20612244898	252.564310344828
2.214442	241.212244897959	249.694261363636
2.214478	241.218367346939	227.112093023256
2.214513	241.230612244898	255.501104651163
2.214548	241.236734693878	227.112093023256
2.214584	241.242857142857	241.462582417582
2.214621	241.248979591837	227.112093023256
2.214656	241.255102040816	252.564310344828
2.214692	241.261224489796	255.501104651163
2.214727	241.273469387755	227.112093023256
2.214762	241.279591836735	255.501104651163
2.214797	241.285714285714	252.564310344828
2.214833	241.291836734694	227.112093023256
2.214868	241.297959183673	231.295736842105
2.214907	241.304081632653	227.112093023256
2.214942	241.316326530612	227.112093023256
2.214978	241.322448979592	227.112093023256
2.215013	241.328571428571	255.501104651163
2.215048	241.334693877551	227.112093023256
2.215083	241.340816326531	255.501104651163
2.215118	241.34693877551	227.112093023256
2.215154	241.359183673469	255.501104651163
2.215189	241.365306122449	255.501104651163
2.215224	241.371428571429	224.501609195402
2.215260	241.377551020408	249.694261363636
2.215296	241.383673469388	227.112093023256
2.215331	241.389795918367	252.564310344828
2.215367	241.395918367347	227.112093023256
2.215402	241.408163265306	244.1455
2.215439	241.414285714286	224.501609195402
2.215474	241.420408163265	252.564310344828
2.215510	241.426530612245	255.501104651163
2.215545	241.432653061224	254.318229166667
2.215585	241.444897959184	224.501609195402
2.215620	241.451020408163	252.564310344828
2.215656	241.457142857143	255.501104651163
2.215691	241.463265306122	224.501609195402
2.215727	241.469387755102	229.784
2.215762	241.475510204082	221.950454545455
2.215798	241.487755102041	227.112093023256
2.215833	241.49387755102	255.501104651163
2.215868	241.5	227.112093023256
2.215903	241.50612244898	227.112093023256
2.215938	241.512244897959	255.501104651163
2.215974	241.518367346939	224.501609195402
2.216009	241.530612244898	255.501104651163
2.216045	241.536734693878	249.694261363636
2.216081	241.542857142857	255.501104651163
2.216116	241.548979591837	224.501609195402
2.216151	241.555102040816	252.564310344828
2.216187	241.561224489796	227.112093023256
2.216222	241.573469387755	228.88640625
2.216262	241.579591836735	244.1455
2.216298	241.585714285714	252.564310344828
2.216334	241.591836734694	255.501104651163
2.216369	241.597959183673	224.501609195402
2.216405	241.610204081633	255.501104651163
2.216440	241.616326530612	224.501609195402
2.216476	241.622448979592	252.564310344828
2.216511	241.628571428571	258.507
2.216546	241.634693877551	221.950454545455
2.216582	241.640816326531	227.112093023256
2.216618	241.65306122449	249.694261363636
2.216654	241.659183673469	224.501609195402
2.216689	241.665306122449	227.112093023256
2.216724	241.671428571429	255.501104651163
2.216760	241.677551020408	227.112093023256
2.216795	241.683673469388	255.501104651163
2.216830	241.689795918367	252.564310344828
2.216866	241.702040816327	227.112093023256
2.216901	241.708163265306	255.501104651163
2.216936	241.714285714286	226.52675257732
2.216976	241.720408163265	249.694261363636
2.217012	241.726530612245	227.112093023256
2.217047	241.738775510204	255.501104651163
2.217082	241.744897959184	224.501609195402
2.217118	241.751020408163	240.143114754098
2.217168	241.763265306122	249.694261363636
2.217204	241.769387755102	249.694261363636
2.217240	241.775510204082	252.564310344828
2.217276	241.781632653061	221.950454545455
2.217312	241.787755102041	252.564310344828
2.217347	241.79387755102	255.501104651163
2.217383	241.80612244898	224.501609195402
2.217418	241.812244897959	227.112093023256
2.217454	241.818367346939	227.112093023256
2.217489	241.824489795918	252.564310344828
2.217524	241.830612244898	224.501609195402
2.217560	241.836734693878	255.501104651163
2.217595	241.848979591837	221.950454545455
2.217631	241.855102040816	251.696391752577
2.217671	241.861224489796	255.501104651163
2.217706	241.867346938776	255.501104651163
2.217741	241.873469387755	221.950454545455
2.217778	241.879591836735	255.501104651163
2.217813	241.891836734694	241.462582417582
2.217850	241.897959183673	238.837989130435
2.217888	241.904081632653	217.018222222222
2.217925	241.910204081633	241.462582417582
2.217962	241.922448979592	254.318229166667
2.218001	241.928571428571	241.462582417582
2.218038	241.934693877551	238.837989130435
2.218076	241.940816326531	249.12806122449
2.218116	241.95306122449	237.034466019417
2.218158	241.959183673469	246.611616161616
2.218199	241.965306122449	248.666712962963
2.218243	241.977551020408	213.331019417476
2.218285	241.983673469388	241.462582417582
2.218323	241.989795918367	219.456629213483
2.218359	242.002040816327	256.995263157895
2.218398	242.008163265306	227.112093023256
2.218433	242.014285714286	255.501104651163
2.218468	242.020408163265	227.112093023256
2.218504	242.026530612245	255.501104651163
2.218539	242.032653061224	255.501104651163
2.218574	242.044897959184	227.112093023256
2.218609	242.051020408163	249.694261363636
2.218645	242.057142857143	255.501104651163
2.218681	242.063265306122	221.950454545455
2.218717	242.069387755102	252.564310344828
2.218752	242.075510204082	227.112093023256
2.218788	242.087755102041	227.112093023256
2.218823	242.09387755102	265.375543478261
2.218860	242.1	255.501104651163
2.218896	242.10612244898	224.501609195402
2.218931	242.112244897959	243.536658354115
2.219096	242.148979591837	221.950454545455
2.219136	242.155102040816	238.837989130435
2.219174	242.161224489796	228.88640625
2.219213	242.173469387755	252.564310344828
2.219249	242.179591836735	227.112093023256
2.219284	242.185714285714	252.564310344828
2.219320	242.191836734694	249.694261363636
2.219356	242.197959183673	255.501104651163
2.219391	242.204081632653	221.950454545455
2.219427	242.216326530612	249.694261363636
2.219463	242.222448979592	227.112093023256
2.219498	242.228571428571	252.564310344828
2.219534	242.234693877551	227.112093023256
2.219569	242.240816326531	255.501104651163
2.219604	242.24693877551	238.837989130435
2.219642	242.259183673469	249.694261363636
2.219678	242.265306122449	252.564310344828
2.219714	242.271428571429	236.269838709677
2.219752	242.277551020408	219.456629213483
2.219788	242.283673469388	252.564310344828
2.219824	242.295918367347	262.522043010753
2.219862	242.302040816327	231.295736842105
2.219901	242.308163265306	224.501609195402
2.219936	242.314285714286	224.501609195402
2.219972	242.320408163265	249.694261363636
2.220008	242.332653061225	224.501609195402
2.220044	242.338775510204	255.501104651163
2.220079	242.344897959184	224.501609195402
2.220115	242.351020408163	255.501104651163
2.220150	242.357142857143	255.501104651163
2.220185	242.363265306122	224.501609195402
2.220221	242.375510204082	258.507
2.220256	242.381632653061	249.694261363636
2.220292	242.387755102041	224.501609195402
2.220327	242.39387755102	255.501104651163
2.220362	242.4	224.501609195402
2.220398	242.40612244898	227.112093023256
2.220433	242.418367346939	255.501104651163
2.220469	242.424489795918	255.501104651163
2.220504	242.430612244898	224.501609195402
2.220539	242.436734693878	262.522043010753
2.220577	242.442857142857	224.501609195402
2.220613	242.448979591837	252.564310344828
2.220649	242.461224489796	255.501104651163
2.220684	242.473469387755	232.519523809524
2.220753	242.479591836735	236.269838709677
2.220791	242.485714285714	219.456629213483
2.220827	242.491836734694	244.1455
2.220864	242.504081632653	246.888707865169
2.220901	242.510204081633	246.888707865169
2.220937	242.516326530612	221.950454545455
2.220973	242.522448979592	252.564310344828
2.221009	242.528571428571	249.694261363636
2.221045	242.540816326531	252.564310344828
2.221080	242.54693877551	255.501104651163
2.221116	242.55306122449	224.501609195402
2.221151	242.559183673469	252.564310344828
2.221187	242.565306122449	221.950454545455
2.221223	242.571428571429	255.501104651163
2.221258	242.583673469388	226.52675257732
2.221298	242.589795918367	249.694261363636
2.221334	242.595918367347	255.501104651163
2.221369	242.602040816327	252.564310344828
2.221405	242.608163265306	227.112093023256
2.221440	242.620408163265	252.564310344828
2.221476	242.626530612245	255.501104651163
2.221511	242.632653061224	224.501609195402
2.221547	242.638775510204	241.462582417582
2.221584	242.644897959184	227.112093023256
2.221619	242.651020408163	224.501609195402
2.221655	242.663265306122	255.501104651163
2.221690	242.669387755102	224.501609195402
2.221726	242.675510204082	252.564310344828
2.221761	242.681632653061	227.112093023256
2.221796	242.687755102041	255.501104651163
2.221832	242.69387755102	252.564310344828
2.221867	242.70612244898	255.501104651163
2.221903	242.712244897959	221.950454545455
2.221939	242.718367346939	254.318229166667
2.221978	242.724489795918	255.501104651163
2.222013	242.730612244898	224.501609195402
2.222049	242.736734693878	227.112093023256
2.222084	242.748979591837	255.501104651163
2.222119	242.755102040816	227.112093023256
2.222154	242.761224489796	277.438068181818
2.222190	242.767346938775	224.501609195402
2.222226	242.773469387755	252.564310344828
2.222262	242.779591836735	227.112093023256
2.222297	242.791836734694	255.501104651163
2.222332	242.797959183673	252.564310344828
2.222368	242.804081632653	224.501609195402
2.222403	242.810204081633	217.018222222222
2.222440	242.816326530612	252.564310344828
2.222476	242.822448979592	224.501609195402
2.222512	242.834693877551	255.501104651163
2.222547	242.840816326531	227.112093023256
2.222582	242.84693877551	252.564310344828
2.222618	242.85306122449	249.12806122449
2.222658	242.859183673469	255.501104651163
2.222693	242.871428571429	227.112093023256
2.222728	242.877551020408	255.501104651163
2.222763	242.883673469388	227.112093023256
2.222799	242.889795918367	255.501104651163
2.222834	242.895918367347	227.112093023256
2.222869	242.902040816327	227.112093023256
2.222904	242.908163265306	255.501104651163
2.222940	242.920408163265	255.501104651163
2.222975	242.926530612245	227.112093023256
2.223010	242.932653061224	255.501104651163
2.223045	242.938775510204	252.564310344828
2.223081	242.944897959184	224.501609195402
2.223117	242.951020408163	255.501104651163
2.223152	242.963265306122	252.564310344828
2.223187	242.969387755102	227.112093023256
2.223223	242.975510204082	238.837989130435
2.223260	242.981632653061	227.112093023256
2.223296	242.987755102041	228.88640625
2.223335	243	249.694261363636
2.223371	243.00612244898	252.564310344828
2.223407	243.012244897959	227.112093023256
2.223442	243.018367346939	252.564310344828
2.223477	243.024489795918	255.501104651163
2.223513	243.030612244898	255.501104651163
2.223548	243.042857142857	227.112093023256
2.223583	243.048979591837	224.501609195402
2.223619	243.055102040816	252.564310344828
2.223654	243.061224489796	229.784
2.223689	243.067346938776	255.501104651163
2.223724	243.073469387755	224.501609195402
2.223760	243.085714285714	255.501104651163
2.223795	243.091836734694	252.564310344828
2.223831	243.097959183673	255.501104651163
2.223866	243.104081632653	227.112093023256
2.223901	243.110204081633	252.564310344828
2.223937	243.116326530612	252.564310344828
2.223973	243.122448979592	255.501104651163
2.224008	243.134693877551	226.52675257732
2.224048	243.140816326531	224.501609195402
2.224083	243.15306122449	242.127768595041
2.224133	243.159183673469	217.018222222222
2.224170	243.165306122449	249.694261363636
2.224206	243.171428571429	227.112093023256
2.224241	243.177551020408	249.694261363636
2.224277	243.183673469388	252.564310344828
2.224313	243.195918367347	252.564310344828
2.224348	243.202040816327	255.501104651163
2.224383	243.208163265306	227.112093023256
2.224419	243.214285714286	252.564310344828
2.224454	243.220408163265	224.501609195402
2.224490	243.226530612245	255.501104651163
2.224525	243.238775510204	227.112093023256
2.224560	243.244897959184	252.564310344828
2.224596	243.251020408163	252.564310344828
2.224632	243.257142857143	252.564310344828
2.224667	243.263265306122	224.501609195402
2.224703	243.275510204082	251.696391752577
2.224743	243.281632653061	255.501104651163
2.224778	243.287755102041	227.112093023256
2.224813	243.29387755102	255.501104651163
2.224848	243.3	224.501609195402
2.224884	243.30612244898	227.112093023256
2.224919	243.318367346939	224.501609195402
2.224955	243.324489795918	244.1455
2.224992	243.330612244898	249.694261363636
2.225028	243.336734693878	255.501104651163
2.225063	243.342857142857	227.112093023256
2.225098	243.348979591837	255.501104651163
2.225133	243.361224489796	252.564310344828
2.225169	243.367346938776	252.564310344828
2.225205	243.373469387755	227.112093023256
2.225240	243.379591836735	252.564310344828
2.225276	243.385714285714	252.564310344828
2.225311	243.391836734694	224.501609195402
2.225347	243.404081632653	227.112093023256
2.225382	243.410204081633	254.318229166667
2.225421	243.416326530612	227.112093023256
2.225457	243.422448979592	252.564310344828
2.225492	243.428571428571	255.501104651163
2.225527	243.434693877551	255.501104651163
2.225563	243.44693877551	227.112093023256
2.225598	243.45306122449	255.501104651163
2.225633	243.459183673469	252.564310344828
2.225669	243.465306122449	227.112093023256
2.225704	243.471428571429	224.501609195402
2.225740	243.477551020408	227.112093023256
2.225775	243.489795918367	244.1455
2.225812	243.495918367347	252.564310344828
2.225847	243.502040816327	227.112093023256
2.225883	243.508163265306	255.501104651163
2.225918	243.514285714286	252.564310344828
2.225953	243.520408163265	255.501104651163
2.225989	243.532653061224	224.501609195402
2.226024	243.538775510204	252.564310344828
2.226060	243.544897959184	233.756329787234
2.226098	243.551020408163	252.564310344828
2.226134	243.557142857143	252.564310344828
2.226170	243.563265306122	227.112093023256
2.226205	243.575510204082	224.501609195402
2.226241	243.581632653061	252.564310344828
2.226276	243.587755102041	252.564310344828
2.226312	243.59387755102	255.501104651163
2.226347	243.6	227.112093023256
2.226382	243.60612244898	252.564310344828
2.226418	243.618367346939	249.694261363636
2.226454	243.624489795918	255.501104651163
2.226489	243.630612244898	227.112093023256
2.226524	243.636734693878	224.501609195402
2.226560	243.642857142857	224.501609195402
2.226596	243.648979591837	252.564310344828
2.226631	243.661224489796	244.1455
2.226668	243.667346938775	252.564310344828
2.226704	243.673469387755	227.112093023256
2.226739	243.679591836735	254.318229166667
2.226778	243.685714285714	255.649738219895
2.226857	243.704081632653	219.73095
2.226897	243.710204081633	256.995263157895
2.226936	243.728571428571	232.519523809524
2.227022	243.734693877551	241.462582417582
2.227060	243.74693877551	247.444763513514
2.227120	243.759183673469	244.1455
2.227157	243.765306122449	249.694261363636
2.227193	243.771428571429	252.564310344828
2.227229	243.777551020408	255.501104651163
2.227264	243.783673469388	224.501609195402
2.227300	243.795918367347	255.501104651163
2.227335	243.802040816327	224.501609195402
2.227371	243.808163265306	227.112093023256
2.227406	243.814285714286	227.112093023256
2.227441	243.820408163265	252.564310344828
2.227477	243.826530612245	252.564310344828
2.227512	243.832653061225	229.784
2.227547	243.844897959184	252.564310344828
2.227583	243.851020408163	251.696391752577
2.227622	243.863265306122	251.32625
2.227678	243.869387755102	221.950454545455
2.227714	243.875510204082	252.564310344828
2.227750	243.881632653061	227.112093023256
2.227785	243.887755102041	252.564310344828
2.227821	243.9	224.501609195402
2.227856	243.90612244898	255.501104651163
2.227892	243.912244897959	255.501104651163
2.227927	243.918367346939	252.564310344828
2.227962	243.924489795918	227.112093023256
2.227998	243.930612244898	252.564310344828
2.228033	243.942857142857	227.112093023256
2.228069	243.948979591837	255.501104651163
2.228104	243.955102040816	252.564310344828
2.228139	243.961224489796	227.112093023256
2.228175	243.967346938776	227.112093023256
2.228210	243.973469387755	249.694261363636
2.228246	243.985714285714	227.112093023256
2.228281	243.991836734694	254.318229166667
2.228320	243.997959183673	224.501609195402
2.228356	244.004081632653	252.564310344828
2.228392	244.010204081633	255.501104651163
2.228427	244.016326530612	249.694261363636
2.228463	244.028571428571	255.501104651163
2.228498	244.034693877551	217.018222222222
2.228535	244.040816326531	252.564310344828
2.228571	244.04693877551	255.501104651163
2.228606	244.05306122449	224.501609195402
2.228642	244.059183673469	255.501104651163
2.228677	244.071428571429	224.501609195402
2.228712	244.077551020408	255.501104651163
2.228748	244.083673469388	255.501104651163
2.228783	244.089795918367	224.501609195402
2.228818	244.095918367347	255.501104651163
2.228854	244.102040816327	255.501104651163
2.228889	244.114285714286	224.501609195402
2.228925	244.120408163265	255.501104651163
2.228960	244.126530612245	233.756329787234
2.228998	244.132653061224	227.112093023256
2.229034	244.138775510204	255.501104651163
2.229069	244.144897959184	227.112093023256
2.229104	244.157142857143	252.564310344828
2.229140	244.163265306122	227.112093023256
2.229175	244.169387755102	249.694261363636
2.229211	244.175510204082	255.501104651163
2.229246	244.181632653061	252.564310344828
2.229282	244.187755102041	224.501609195402
2.229317	244.2	244.1455
2.229354	244.20612244898	252.564310344828
2.229390	244.212244897959	249.694261363636
2.229426	244.218367346939	224.501609195402
2.229462	244.224489795918	252.564310344828
2.229497	244.236734693878	224.501609195402
2.229533	244.242857142857	255.501104651163
2.229568	244.248979591837	255.501104651163
2.229603	244.255102040816	255.501104651163
2.229638	244.261224489796	228.88640625
2.229678	244.267346938775	255.501104651163
2.229713	244.279591836735	255.501104651163
2.229748	244.285714285714	224.501609195402
2.229784	244.291836734694	255.501104651163
2.229819	244.297959183673	221.950454545455
2.229855	244.304081632653	249.694261363636
2.229891	244.310204081633	217.018222222222
2.229928	244.322448979592	249.694261363636
2.229964	244.328571428571	255.501104651163
2.229999	244.334693877551	219.456629213483
2.230036	244.340816326531	255.501104651163
2.230071	244.34693877551	252.564310344828
2.230107	244.359183673469	252.564310344828
2.230142	244.365306122449	227.112093023256
2.230177	244.371428571429	268.291758241758
2.230215	244.377551020408	219.456629213483
2.230251	244.383673469388	255.501104651163
2.230286	244.389795918367	224.501609195402
2.230322	244.402040816327	256.995263157895
2.230361	244.408163265306	224.501609195402
2.230397	244.414285714286	252.564310344828
2.230432	244.420408163265	255.501104651163
2.230467	244.426530612245	255.501104651163
2.230503	244.432653061224	255.501104651163
2.230538	244.444897959184	227.112093023256
2.230573	244.451020408163	252.564310344828
2.230609	244.457142857143	255.501104651163
2.230644	244.463265306122	198.723081395349
2.230679	244.469387755102	255.501104651163
2.230714	244.475510204082	227.112093023256
2.230750	244.487755102041	258.507
2.230785	244.49387755102	219.456629213483
2.230821	244.5	255.501104651163
2.230856	244.50612244898	252.564310344828
2.230892	244.512244897959	255.501104651163
2.230927	244.518367346939	227.112093023256
2.230962	244.530612244898	252.564310344828
2.230998	244.536734693878	255.501104651163
2.231033	244.542857142857	225.365076923077
2.231086	244.555102040816	249.694261363636
2.231122	244.561224489796	255.501104651163
2.231158	244.567346938776	227.112093023256
2.231193	244.573469387755	255.501104651163
2.231228	244.579591836735	255.501104651163
2.231263	244.585714285714	227.112093023256
2.231299	244.597959183673	252.564310344828
2.231334	244.604081632653	258.507
2.231369	244.610204081633	224.501609195402
2.231405	244.616326530612	255.501104651163
2.231440	244.622448979592	224.501609195402
2.231475	244.628571428571	227.112093023256
2.231511	244.640816326531	252.564310344828
2.231546	244.64693877551	227.112093023256
2.231582	244.65306122449	255.501104651163
2.231617	244.659183673469	224.501609195402
2.231652	244.665306122449	255.501104651163
2.231688	244.671428571429	255.501104651163
2.231723	244.683673469388	251.696391752577
2.231763	244.689795918367	255.501104651163
2.231798	244.695918367347	227.112093023256
2.231833	244.702040816327	255.501104651163
2.231868	244.708163265306	241.462582417582
2.231906	244.714285714286	227.112093023256
2.231941	244.726530612245	255.501104651163
2.231976	244.732653061225	221.950454545455
2.232012	244.738775510204	252.564310344828
2.232048	244.744897959184	258.507
2.232083	244.751020408163	224.501609195402
2.232118	244.757142857143	255.501104651163
2.232153	244.769387755102	255.501104651163
2.232189	244.775510204082	229.784
2.232223	244.781632653061	252.564310344828
2.232259	244.787755102041	229.784
2.232294	244.79387755102	249.694261363636
2.232330	244.8	224.501609195402
2.232366	244.812244897959	227.112093023256
2.232401	244.818367346939	262.522043010753
2.232439	244.824489795918	227.112093023256
2.232474	244.830612244898	255.501104651163
2.232509	244.836734693878	227.112093023256
2.232545	244.842857142857	255.501104651163
2.232580	244.855102040816	255.501104651163
2.232615	244.861224489796	252.564310344828
2.232651	244.867346938776	227.112093023256
2.232686	244.873469387755	252.564310344828
2.232721	244.879591836735	244.1455
2.232758	244.885714285714	227.112093023256
2.232794	244.897959183673	255.501104651163
2.232829	244.904081632653	227.112093023256
2.232864	244.910204081633	255.501104651163
2.232899	244.916326530612	249.694261363636
2.232935	244.922448979592	258.507
2.232970	244.928571428571	227.112093023256
2.233005	244.934693877551	252.564310344828
2.233041	244.94693877551	255.501104651163
2.233076	244.95306122449	226.52675257732
2.233116	244.959183673469	224.501609195402
2.233152	244.965306122449	255.501104651163
2.233187	244.971428571429	227.112093023256
2.233222	244.983673469388	252.564310344828
2.233258	244.989795918367	227.112093023256
2.233293	244.995918367347	255.501104651163
2.233328	245.002040816327	227.112093023256
2.233363	245.008163265306	255.501104651163
2.233399	245.014285714286	258.507
2.233433	245.026530612245	252.564310344828
2.233469	245.032653061224	227.112093023256
2.233504	245.038775510204	252.564310344828
2.233540	245.044897959184	227.112093023256
2.233575	245.051020408163	241.462582417582
2.233612	245.057142857143	255.501104651163
2.233648	245.069387755102	227.112093023256
2.233683	245.075510204082	280.627011494253
2.233718	245.081632653061	227.112093023256
2.233754	245.087755102041	255.501104651163
2.233789	245.09387755102	231.295736842105
2.233828	245.1	255.501104651163
2.233863	245.112244897959	255.501104651163
2.233898	245.118367346939	227.112093023256
2.233933	245.124489795918	227.112093023256
2.233969	245.130612244898	255.501104651163
2.234004	245.136734693878	227.112093023256
2.234039	245.142857142857	227.112093023256
2.234074	245.155102040816	258.507
2.234109	245.161224489796	224.501609195402
2.234145	245.167346938775	255.501104651163
2.234180	245.173469387755	255.501104651163
2.234215	245.179591836735	258.507
2.234250	245.185714285714	227.112093023256
2.234285	245.191836734694	255.501104651163
2.234321	245.204081632653	255.501104651163
2.234356	245.210204081633	224.501609195402
2.234391	245.216326530612	252.564310344828
2.234427	245.222448979592	227.593262711864
2.234475	245.234693877551	251.696391752577
2.234515	245.240816326531	252.564310344828
2.234551	245.24693877551	255.501104651163
2.234586	245.25306122449	252.564310344828
2.234622	245.259183673469	246.888707865169
2.234658	245.271428571429	227.112093023256
2.234693	245.277551020408	255.501104651163
2.234728	245.283673469388	227.112093023256
2.234764	245.289795918367	227.112093023256
2.234799	245.295918367347	249.694261363636
2.234835	245.302040816327	227.112093023256
2.234870	245.314285714286	255.501104651163
2.234905	245.320408163265	224.501609195402
2.234941	245.326530612245	255.501104651163
2.234976	245.332653061225	252.564310344828
2.235012	245.338775510204	252.564310344828
2.235048	245.344897959184	252.564310344828
2.235083	245.357142857143	227.112093023256
2.235118	245.363265306122	255.501104651163
2.235154	245.369387755102	233.756329787234
2.235192	245.375510204082	255.501104651163
2.235227	245.381632653061	224.501609195402
2.235263	245.39387755102	244.1455
2.235300	245.4	249.694261363636
2.235336	245.40612244898	252.564310344828
2.235372	245.412244897959	252.564310344828
2.235407	245.418367346939	227.112093023256
2.235442	245.424489795918	249.694261363636
2.235478	245.436734693878	255.501104651163
2.235514	245.442857142857	255.501104651163
2.235549	245.448979591837	227.112093023256
2.235584	245.455102040816	227.112093023256
2.235619	245.461224489796	219.456629213483
2.235656	245.467346938776	258.507
2.235691	245.473469387755	255.501104651163
2.235726	245.485714285714	221.950454545455
2.235762	245.491836734694	255.501104651163
2.235797	245.497959183673	255.501104651163
2.235832	245.504081632653	259.729255319149
2.235871	245.510204081633	224.501609195402
2.235906	245.522448979592	255.501104651163
2.235942	245.528571428571	224.501609195402
2.235977	245.534693877551	255.501104651163
2.236013	245.540816326531	227.112093023256
2.236048	245.54693877551	255.501104651163
2.236083	245.55306122449	227.112093023256
2.236118	245.565306122449	244.1455
2.236155	245.571428571429	252.564310344828
2.236191	245.577551020408	252.564310344828
2.236226	245.583673469388	255.501104651163
2.236262	245.589795918367	224.501609195402
2.236297	245.595918367347	280.627011494253
2.236333	245.608163265306	227.112093023256
2.236368	245.614285714286	255.501104651163
2.236403	245.620408163265	227.112093023256
2.236439	245.626530612245	224.501609195402
2.236474	245.632653061224	252.564310344828
2.236510	245.638775510204	227.112093023256
2.236545	245.651020408163	254.318229166667
2.236584	245.657142857143	227.112093023256
2.236620	245.663265306122	255.501104651163
2.236655	245.669387755102	255.501104651163
2.236690	245.675510204082	252.564310344828
2.236726	245.681632653061	224.501609195402
2.236761	245.69387755102	252.564310344828
2.236797	245.7	224.501609195402
2.236833	245.70612244898	255.501104651163
2.236868	245.712244897959	227.112093023256
2.236903	245.718367346939	252.564310344828
2.236939	245.724489795918	255.501104651163
2.236974	245.736734693878	241.462582417582
2.237011	245.742857142857	252.564310344828
2.237047	245.748979591837	255.501104651163
2.237082	245.755102040816	224.501609195402
2.237118	245.761224489796	255.501104651163
2.237153	245.767346938775	249.694261363636
2.237189	245.779591836735	227.112093023256
2.237224	245.785714285714	231.295736842105
2.237263	245.791836734694	249.694261363636
2.237299	245.797959183673	227.112093023256
2.237334	245.804081632653	258.507
2.237369	245.810204081633	224.501609195402
2.237405	245.822448979592	255.501104651163
2.237440	245.828571428571	255.501104651163
2.237475	245.834693877551	249.694261363636
2.237511	245.840816326531	255.501104651163
2.237546	245.84693877551	227.112093023256
2.237582	245.85306122449	252.564310344828
2.237617	245.865306122449	249.694261363636
2.237653	245.871428571429	227.112093023256
2.237689	245.877551020408	255.501104651163
2.237724	245.883673469388	227.112093023256
2.237759	245.889795918367	255.501104651163
2.237794	245.895918367347	255.501104651163
2.237829	245.908163265306	246.197142857143
2.237878	245.914285714286	221.950454545455
2.237914	245.920408163265	259.729255319149
2.237953	245.932653061224	252.564310344828
2.237988	245.938775510204	224.501609195402
2.238024	245.944897959184	249.694261363636
2.238060	245.951020408163	227.112093023256
2.238095	245.957142857143	227.112093023256
2.238131	245.963265306122	252.564310344828
2.238166	245.975510204082	224.501609195402
2.238202	245.981632653061	255.501104651163
2.238237	245.987755102041	252.564310344828
2.238273	245.99387755102	255.501104651163
2.238308	246	249.694261363636
2.238344	246.00612244898	227.112093023256
2.238379	246.018367346939	252.564310344828
2.238415	246.024489795918	255.501104651163
2.238450	246.030612244898	249.694261363636
2.238486	246.036734693878	227.112093023256
2.238521	246.042857142857	224.501609195402
2.238557	246.048979591837	252.564310344828
2.238593	246.061224489796	254.318229166667
